Unnamed: 0,Unnamed: 0.1,_sent_time_stamp,distance,duration,duration_in_traffic,Orig_lat,Orig_lng,Dest_lat,Dest_lng,MajorMinor,Borough,Lane_1_x,Lane_2,Note,Date,Hour,Direction,Site,Roadname,Lane_1_y,Road Class,Lane_count,dft_capacity,speed_limit(kph),Count,id,Volume,time_norm,time_norm_ratio,speed,BPR_free_flow_speed,free_flow_speed,capacity,max_capacity,saturation,BPR_speed
12908,12908,1457431217,894,148,145,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,10,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,89,43EASTBOUND,89,29,1.25,6.16551724138,13.3333333333,7.70689655172,209,249,0.425837320574,11.2866426366
12909,12909,1457434817,894,148,141,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,11,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,81,43EASTBOUND,81,25,1.21551724138,6.34042553191,13.3333333333,7.70689655172,209,249,0.387559808612,11.5921606093
12910,12910,1457438420,894,148,131,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,12,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,76,43EASTBOUND,76,15,1.12931034483,6.82442748092,13.3333333333,7.70689655172,209,249,0.363636363636,11.7761557178
12911,12911,1457442021,894,148,136,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,13,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,80,43EASTBOUND,80,20,1.1724137931,6.57352941176,13.3333333333,7.70689655172,209,249,0.382775119617,11.6294269949
12912,12912,1457445619,894,148,156,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,14,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,70,43EASTBOUND,70,40,1.34482758621,5.73076923077,13.3333333333,7.70689655172,209,249,0.334928229665,11.9885003053
12913,12913,1457449221,894,148,141,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,15,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,71,43EASTBOUND,71,25,1.21551724138,6.34042553191,13.3333333333,7.70689655172,209,249,0.33971291866,11.9538059467
12914,12914,1457452818,894,148,147,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,16,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,120,43EASTBOUND,120,31,1.26724137931,6.08163265306,13.3333333333,7.70689655172,209,249,0.574162679426,10.0276051262
12915,12915,1457456417,894,148,152,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,17,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,145,43EASTBOUND,145,36,1.31034482759,5.88157894737,13.3333333333,7.70689655172,209,249,0.693779904306,9.00091696803
12916,12916,1457460018,894,148,162,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,18,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,200,43EASTBOUND,200,46,1.39655172414,5.51851851852,13.3333333333,7.70689655172,209,249,0.956937799043,6.95992320041
12917,12917,1457463616,894,148,150,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,19,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,138,43EASTBOUND,138,34,1.29310344828,5.96,13.3333333333,7.70689655172,209,249,0.66028708134,9.28518666135
12918,12918,1457467220,894,148,139,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,20,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,101,43EASTBOUND,101,23,1.19827586207,6.43165467626,13.3333333333,7.70689655172,209,249,0.483253588517,10.8090518788
12919,12919,1457470823,894,148,142,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,21,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,59,43EASTBOUND,59,26,1.22413793103,6.29577464789,13.3333333333,7.70689655172,209,249,0.282296650718,12.3492076955
12920,12920,1457474422,894,148,134,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,08/03/2016,22,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,31,43EASTBOUND,31,18,1.15517241379,6.67164179104,13.3333333333,7.70689655172,209,249,0.148325358852,13.0463091558
12925,12925,1457499620,894,148,124,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,5,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,2,43EASTBOUND,2,8,1.06896551724,7.20967741935,13.3333333333,7.70689655172,209,249,0.00956937799043,13.3321124719
12926,12926,1457503220,894,148,128,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,6,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,6,43EASTBOUND,6,12,1.10344827586,6.984375,13.3333333333,7.70689655172,209,249,0.0287081339713,13.3223536229
12927,12927,1457506822,894,148,147,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,7,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,72,43EASTBOUND,72,31,1.26724137931,6.08163265306,13.3333333333,7.70689655172,209,249,0.344497607656,11.9188239708
12928,12928,1457510416,894,148,329,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,8,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,227,43EASTBOUND,227,213,2.83620689655,2.71732522796,13.3333333333,7.70689655172,209,249,1.08612440191,6.11714455764
12929,12929,1457514020,894,148,183,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,9,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,230,43EASTBOUND,230,67,1.5775862069,4.88524590164,13.3333333333,7.70689655172,209,249,1.1004784689,6.03030961921
12930,12930,1457517621,894,148,139,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,10,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,151,43EASTBOUND,151,23,1.19827586207,6.43165467626,13.3333333333,7.70689655172,209,249,0.722488038278,8.76046649218
12931,12931,1457521223,894,148,139,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,11,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,102,43EASTBOUND,102,23,1.19827586207,6.43165467626,13.3333333333,7.70689655172,209,249,0.488038277512,10.7684817109
12932,12932,1457524820,894,148,148,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,12,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,88,43EASTBOUND,88,32,1.27586206897,6.04054054054,13.3333333333,7.70689655172,209,249,0.421052631579,11.3254901961
12933,12933,1457528419,894,148,137,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,13,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,79,43EASTBOUND,79,21,1.18103448276,6.52554744526,13.3333333333,7.70689655172,209,249,0.377990430622,11.6664663542
12934,12934,1457532018,894,148,149,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,14,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,89,43EASTBOUND,89,33,1.28448275862,6.0,13.3333333333,7.70689655172,209,249,0.425837320574,11.2866426366
12935,12935,1457535619,894,148,142,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,15,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,81,43EASTBOUND,81,26,1.22413793103,6.29577464789,13.3333333333,7.70689655172,209,249,0.387559808612,11.5921606093
12936,12936,1457539219,894,148,143,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,16,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,134,43EASTBOUND,134,27,1.23275862069,6.25174825175,13.3333333333,7.70689655172,209,249,0.641148325359,9.4490863172
12937,12937,1457542821,894,148,164,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,17,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,103,43EASTBOUND,103,48,1.41379310345,5.4512195122,13.3333333333,7.70689655172,209,249,0.492822966507,10.7278197335
12938,12938,1457546419,894,148,163,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,18,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,157,43EASTBOUND,157,47,1.40517241379,5.48466257669,13.3333333333,7.70689655172,209,249,0.751196172249,8.52353773355
12939,12939,1457550020,894,148,151,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,19,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,175,43EASTBOUND,175,35,1.30172413793,5.92052980132,13.3333333333,7.70689655172,209,249,0.837320574163,7.83803909958
12940,12940,1457553620,894,148,144,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,20,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,107,43EASTBOUND,107,28,1.24137931034,6.20833333333,13.3333333333,7.70689655172,209,249,0.511961722488,10.5643630207
12941,12941,1457557222,894,148,142,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,21,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,56,43EASTBOUND,56,26,1.22413793103,6.29577464789,13.3333333333,7.70689655172,209,249,0.267942583732,12.4402104649
12942,12942,1457560820,894,148,135,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,09/03/2016,22,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,38,43EASTBOUND,38,19,1.16379310345,6.62222222222,13.3333333333,7.70689655172,209,249,0.181818181818,12.9066666667
12948,12948,1457589619,894,148,121,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,10/03/2016,6,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,7,43EASTBOUND,7,5,1.04310344828,7.38842975207,13.3333333333,7.70689655172,209,249,0.0334928229665,13.3183931702
12949,12949,1457593219,894,148,144,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,10/03/2016,7,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,89,43EASTBOUND,89,28,1.24137931034,6.20833333333,13.3333333333,7.70689655172,209,249,0.425837320574,11.2866426366
12950,12950,1457596817,894,148,202,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,10/03/2016,8,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,237,43EASTBOUND,237,86,1.74137931034,4.42574257426,13.3333333333,7.70689655172,209,249,1.13397129187,5.83288265732
12951,12951,1457600420,894,148,164,51.489123,-0.3015009,51.4886771,-0.2894982,Minor,Hounslow,E,,,10/03/2016,9,EASTBOUND,43,"Green Dragon Lane, Brentford",E,Unclassified,1.0,900.0,48.0,203,43EASTBOUND,203,48,1.41379310345,5.4512195122,13.3333333333,7.70689655172,209,249,0.971291866029,6.86080025131
