Unnamed: 0,Unnamed: 0.1,_sent_time_stamp,distance,duration,duration_in_traffic,Orig_lat,Orig_lng,Dest_lat,Dest_lng,MajorMinor,Borough,Lane_1_x,Lane_2,Note,Date,Hour,Direction,Site,Roadname,Lane_1_y,Road Class,Lane_count,dft_capacity,speed_limit(kph),Count,id,Volume,time_norm,time_norm_ratio,speed,BPR_free_flow_speed,free_flow_speed,capacity,max_capacity,saturation,BPR_speed
15395,15395,1457413224,718,182,140,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,5,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,133,67SOUTHBOUND,133,31,1.28440366972,5.12857142857,13.3333333333,6.5871559633,383,514,0.34725848564,11.898510344
15396,15396,1457416821,718,182,184,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,6,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,200,67SOUTHBOUND,200,75,1.6880733945,3.90217391304,13.3333333333,6.5871559633,383,514,0.522193211488,10.476532272
15397,15397,1457420422,718,182,171,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,7,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,279,67SOUTHBOUND,279,62,1.56880733945,4.19883040936,13.3333333333,6.5871559633,383,514,0.728459530026,8.71087753678
15398,15398,1457424021,718,182,178,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,8,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,306,67SOUTHBOUND,306,69,1.63302752294,4.03370786517,13.3333333333,6.5871559633,383,514,0.798955613577,8.13836818198
15399,15399,1457427622,718,182,262,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,9,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,369,67SOUTHBOUND,369,153,2.40366972477,2.74045801527,13.3333333333,6.5871559633,383,514,0.963446475196,6.91480761299
15400,15400,1457431222,718,182,284,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,10,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,396,67SOUTHBOUND,396,175,2.60550458716,2.52816901408,13.3333333333,6.5871559633,383,514,1.03394255875,6.4442211276
15401,15401,1457434823,718,182,253,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,11,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,369,67SOUTHBOUND,369,144,2.32110091743,2.83794466403,13.3333333333,6.5871559633,383,514,0.963446475196,6.91480761299
15402,15402,1457438427,718,182,260,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,12,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,355,67SOUTHBOUND,355,151,2.38532110092,2.76153846154,13.3333333333,6.5871559633,383,514,0.926892950392,7.17181125037
15403,15403,1457442028,718,182,249,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,13,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,376,67SOUTHBOUND,376,140,2.28440366972,2.88353413655,13.3333333333,6.5871559633,383,514,0.981723237598,6.78962502676
15404,15404,1457445626,718,182,233,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,14,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,380,67SOUTHBOUND,380,124,2.1376146789,3.08154506438,13.3333333333,6.5871559633,383,514,0.992167101828,6.7190904958
15405,15405,1457449227,718,182,215,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,15,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,366,67SOUTHBOUND,366,106,1.97247706422,3.33953488372,13.3333333333,6.5871559633,383,514,0.955613577023,6.9691365723
15406,15406,1457452824,718,182,223,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,16,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,418,67SOUTHBOUND,418,114,2.04587155963,3.2197309417,13.3333333333,6.5871559633,383,514,1.09138381201,6.08517182981
15407,15407,1457456423,718,182,192,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,17,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,414,67SOUTHBOUND,414,83,1.76146788991,3.73958333333,13.3333333333,6.5871559633,383,514,1.08093994778,6.1488386228
15408,15408,1457460024,718,182,259,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,18,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,418,67SOUTHBOUND,418,150,2.37614678899,2.7722007722,13.3333333333,6.5871559633,383,514,1.09138381201,6.08517182981
15409,15409,1457463622,718,182,240,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,19,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,433,67SOUTHBOUND,433,131,2.20183486239,2.99166666667,13.3333333333,6.5871559633,383,514,1.13054830287,5.85272918425
15410,15410,1457467227,718,182,379,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,20,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,431,67SOUTHBOUND,431,270,3.47706422018,1.8944591029,13.3333333333,6.5871559633,383,514,1.12532637076,5.88315034842
15411,15411,1457470830,718,182,198,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,21,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,444,67SOUTHBOUND,444,89,1.81651376147,3.62626262626,13.3333333333,6.5871559633,383,514,1.1592689295,5.68851402118
15412,15412,1457474428,718,182,183,51.4966491,-0.1448493,51.4909357,-0.1495663,Major,Westminster,S,,,08/03/2016,22,SOUTHBOUND,67,A3214 Buckingham Pal. Rd SW1,S,Principal,2.0,2800.0,48.0,426,67SOUTHBOUND,426,74,1.67889908257,3.92349726776,13.3333333333,6.5871559633,383,514,1.11227154047,5.95996932437
15862,15862,1457413225,555,138,105,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,5,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,63,67NORTHBOUND,63,14,1.15384615385,5.28571428571,13.3333333333,6.0989010989,241,454,0.261410788382,12.480472737
15863,15863,1457416822,555,138,110,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,6,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,150,67NORTHBOUND,150,19,1.20879120879,5.04545454545,13.3333333333,6.0989010989,241,454,0.622406639004,9.61037134478
15864,15864,1457420422,555,138,118,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,7,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,247,67NORTHBOUND,247,27,1.2967032967,4.70338983051,13.3333333333,6.0989010989,241,454,1.02489626556,6.5027570185
15865,15865,1457424022,555,138,236,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,8,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,239,67NORTHBOUND,239,145,2.59340659341,2.35169491525,13.3333333333,6.0989010989,241,454,0.991701244813,6.72222125773
15866,15866,1457427622,555,138,325,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,9,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,161,67NORTHBOUND,161,234,3.57142857143,1.70769230769,13.3333333333,6.0989010989,241,454,0.668049792531,9.21898684952
15867,15867,1457431223,555,138,238,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,10,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,172,67NORTHBOUND,172,147,2.61538461538,2.33193277311,13.3333333333,6.0989010989,241,454,0.713692946058,8.83378010989
15868,15868,1457434824,555,138,344,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,11,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,198,67NORTHBOUND,198,253,3.78021978022,1.61337209302,13.3333333333,6.0989010989,241,454,0.821576763485,7.96025423584
15869,15869,1457438427,555,138,334,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,12,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,242,67NORTHBOUND,242,243,3.67032967033,1.66167664671,13.3333333333,6.0989010989,241,454,1.00414937759,6.63906154
15870,15870,1457442028,555,138,343,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,13,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,192,67NORTHBOUND,192,252,3.76923076923,1.61807580175,13.3333333333,6.0989010989,241,454,0.796680497925,8.15644144856
15871,15871,1457445627,555,138,247,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,14,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,223,67NORTHBOUND,223,156,2.71428571429,2.24696356275,13.3333333333,6.0989010989,241,454,0.92531120332,7.18313081656
15872,15872,1457449227,555,138,162,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,15,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,242,67NORTHBOUND,242,71,1.78021978022,3.42592592593,13.3333333333,6.0989010989,241,454,1.00414937759,6.63906154
15873,15873,1457452824,555,138,170,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,16,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,194,67NORTHBOUND,194,79,1.86813186813,3.26470588235,13.3333333333,6.0989010989,241,454,0.804979253112,8.09065613562
15874,15874,1457456424,555,138,151,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,17,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,179,67NORTHBOUND,179,60,1.65934065934,3.67549668874,13.3333333333,6.0989010989,241,454,0.742738589212,8.5929443791
15875,15875,1457460024,555,138,346,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,18,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,227,67NORTHBOUND,227,255,3.8021978022,1.60404624277,13.3333333333,6.0989010989,241,454,0.941908713693,7.06517045282
15876,15876,1457463623,555,138,110,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,19,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,319,67NORTHBOUND,319,19,1.20879120879,5.04545454545,13.3333333333,6.0989010989,241,454,1.32365145228,4.84486764013
15877,15877,1457467228,555,138,168,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,20,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,312,67NORTHBOUND,312,77,1.84615384615,3.30357142857,13.3333333333,6.0989010989,241,454,1.29460580913,4.9825532143
15878,15878,1457470830,555,138,114,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,21,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,327,67NORTHBOUND,327,23,1.25274725275,4.86842105263,13.3333333333,6.0989010989,241,454,1.35684647303,4.69312970931
15879,15879,1457474429,555,138,135,51.4909357,-0.1495663,51.4953274,-0.1458752,,,N,,,08/03/2016,22,NORTHBOUND,67,A3214 Buckingham Pal. Rd SW1,N,Principal,2.0,2800.0,48.0,313,67NORTHBOUND,313,44,1.48351648352,4.11111111111,13.3333333333,6.0989010989,241,454,1.29875518672,4.96259745808
