Unnamed: 0,Unnamed: 0.1,_sent_time_stamp,distance,duration,duration_in_traffic,Orig_lat,Orig_lng,Dest_lat,Dest_lng,MajorMinor,Borough,Lane_1_x,Lane_2,Note,Date,Hour,Direction,Site,Roadname,Lane_1_y,Road Class,Lane_count,dft_capacity,speed_limit(kph),Count,id,Volume,time_norm,time_norm_ratio,speed,BPR_free_flow_speed,free_flow_speed,capacity,max_capacity,saturation,BPR_speed
4976,4976,1457326810,631,86,67,51.540941,0.1654404,51.5463879,0.1648352,Major,Bark&Dag,W,N,,07/03/2016,5,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,61,25WESTBOUND,61,14,1.2641509434,9.41791044776,13.3333333333,12.0377358491,884,1038,0.0690045248869,13.2701458822
4977,4977,1457326811,638,80,58,51.5463879,0.1648352,51.540941,0.1654404,,,W,S,,07/03/2016,5,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,61,25WESTBOUND,61,5,1.09433962264,11.0,13.3333333333,12.0377358491,884,1038,0.0690045248869,13.2701458822
4978,4978,1457330409,631,86,72,51.540941,0.1654404,51.5463879,0.1648352,Major,Bark&Dag,W,N,,07/03/2016,6,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,237,25WESTBOUND,237,19,1.35849056604,8.76388888889,13.3333333333,12.0377358491,884,1038,0.268099547511,12.4392339452
4979,4979,1457330410,638,80,66,51.5463879,0.1648352,51.540941,0.1654404,,,W,S,,07/03/2016,6,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,237,25WESTBOUND,237,13,1.24528301887,9.66666666667,13.3333333333,12.0377358491,884,1038,0.268099547511,12.4392339452
4980,4980,1457334010,631,86,82,51.540941,0.1654404,51.5463879,0.1648352,Major,Bark&Dag,W,N,,07/03/2016,7,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,469,25WESTBOUND,469,29,1.54716981132,7.69512195122,13.3333333333,12.0377358491,884,1038,0.530542986425,10.4046699161
4981,4981,1457334010,638,80,67,51.5463879,0.1648352,51.540941,0.1654404,,,W,S,,07/03/2016,7,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,469,25WESTBOUND,469,14,1.2641509434,9.5223880597,13.3333333333,12.0377358491,884,1038,0.530542986425,10.4046699161
4982,4982,1457337607,631,86,107,51.540941,0.1654404,51.5463879,0.1648352,Major,Bark&Dag,W,N,,07/03/2016,8,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,629,25WESTBOUND,629,54,2.01886792453,5.89719626168,13.3333333333,12.0377358491,884,1038,0.711538461538,8.85178819871
4983,4983,1457337608,638,80,79,51.5463879,0.1648352,51.540941,0.1654404,,,W,S,,07/03/2016,8,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,629,25WESTBOUND,629,26,1.49056603774,8.07594936709,13.3333333333,12.0377358491,884,1038,0.711538461538,8.85178819871
4984,4984,1457341208,631,86,115,51.540941,0.1654404,51.5463879,0.1648352,Major,Bark&Dag,W,N,,07/03/2016,9,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,801,25WESTBOUND,801,62,2.16981132075,5.48695652174,13.3333333333,12.0377358491,884,1038,0.906108597285,7.32185241584
4985,4985,1457341209,638,80,100,51.5463879,0.1648352,51.540941,0.1654404,,,W,S,,07/03/2016,9,WESTBOUND,25,"A1112 Rainham Rd South, Dag'm",W,Principal,1.0,1650.0,48.0,801,25WESTBOUND,801,47,1.88679245283,6.38,13.3333333333,12.0377358491,884,1038,0.906108597285,7.32185241584
