Unnamed: 0,Unnamed: 0.1,_sent_time_stamp,distance,duration,duration_in_traffic,Orig_lat,Orig_lng,Dest_lat,Dest_lng,MajorMinor,Borough,Lane_1_x,Lane_2,Note,Date,Hour,Direction,Site,Roadname,Lane_1_y,Road Class,Lane_count,dft_capacity,speed_limit(kph),Count,id,Volume,time_norm,time_norm_ratio,speed,BPR_free_flow_speed,free_flow_speed,capacity,max_capacity,saturation,BPR_speed
14905,14905,1457326824,556,80,53,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,5,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,12,66NORTHBOUND,12,4,1.08163265306,10.4905660377,13.3333333333,11.3469387755,295,415,0.0406779661017,13.3113071543
14906,14906,1457330423,556,80,59,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,6,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,64,66NORTHBOUND,64,10,1.20408163265,9.42372881356,13.3333333333,11.3469387755,295,415,0.216949152542,12.7339837505
14907,14907,1457334024,556,80,110,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,7,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,141,66NORTHBOUND,141,61,2.24489795918,5.05454545455,13.3333333333,11.3469387755,295,415,0.477966101695,10.8537718494
14908,14908,1457337621,556,80,87,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,8,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,206,66NORTHBOUND,206,38,1.77551020408,6.3908045977,13.3333333333,11.3469387755,295,415,0.698305084746,8.96280218238
14909,14909,1457341223,556,80,90,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,9,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,327,66NORTHBOUND,327,41,1.83673469388,6.17777777778,13.3333333333,11.3469387755,295,415,1.10847457627,5.9825181916
14910,14910,1457344823,556,80,74,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,10,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,247,66NORTHBOUND,247,25,1.51020408163,7.51351351351,13.3333333333,11.3469387755,295,415,0.837288135593,7.83828940198
14911,14911,1457348427,556,80,72,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,11,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,214,66NORTHBOUND,214,23,1.4693877551,7.72222222222,13.3333333333,11.3469387755,295,415,0.725423728814,8.73606834261
14912,14912,1457352025,556,80,75,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,12,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,236,66NORTHBOUND,236,26,1.5306122449,7.41333333333,13.3333333333,11.3469387755,295,415,0.8,8.13008130081
14913,14913,1457355629,556,80,80,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,13,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,251,66NORTHBOUND,251,31,1.63265306122,6.95,13.3333333333,11.3469387755,295,415,0.850847457627,7.7342149583
14914,14914,1457359227,556,80,83,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,14,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,271,66NORTHBOUND,271,34,1.69387755102,6.69879518072,13.3333333333,11.3469387755,295,415,0.918644067797,7.23102297891
14915,14915,1457362826,556,80,90,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,15,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,274,66NORTHBOUND,274,41,1.83673469388,6.17777777778,13.3333333333,11.3469387755,295,415,0.928813559322,7.15808868134
14916,14916,1457366427,556,80,100,51.566282,0.0024351,51.5693293,0.0079081,,,N,,,07/03/2016,16,NORTHBOUND,66,A106 Grove Green Rd E11,N,Trunk,1.0,3300.0,48.0,329,66NORTHBOUND,329,51,2.04081632653,5.56,13.3333333333,11.3469387755,295,415,1.11525423729,5.94232141455
