Unnamed: 0,Unnamed: 0.1,_sent_time_stamp,distance,duration,duration_in_traffic,Orig_lat,Orig_lng,Dest_lat,Dest_lng,MajorMinor,Borough,Lane_1_x,Lane_2,Note,Date,Hour,Direction,Site,Roadname,Lane_1_y,Road Class,Lane_count,dft_capacity,speed_limit(kph),Count,id,Volume,time_norm,time_norm_ratio,speed,BPR_free_flow_speed,free_flow_speed,capacity,max_capacity,saturation,BPR_speed
2978,2978,1457413208,656,114,77,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,5,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,53,19WESTBOUND,53,4,1.05479452055,8.51948051948,13.3333333333,8.98630136986,676,865,0.0784023668639,13.2518749705
2979,2979,1457416805,656,114,83,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,6,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,178,19WESTBOUND,178,10,1.13698630137,7.90361445783,13.3333333333,8.98630136986,676,865,0.263313609467,12.4688194928
2980,2980,1457420405,656,114,109,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,7,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,482,19WESTBOUND,482,36,1.49315068493,6.01834862385,13.3333333333,8.98630136986,676,865,0.713017751479,8.83942163548
2981,2981,1457424005,656,114,208,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,8,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,744,19WESTBOUND,744,135,2.84931506849,3.15384615385,13.3333333333,8.98630136986,676,865,1.10059171598,6.0296298642
2982,2982,1457427605,656,114,243,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,9,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,704,19WESTBOUND,704,170,3.32876712329,2.69958847737,13.3333333333,8.98630136986,676,865,1.04142011834,6.39624659176
2983,2983,1457431206,656,114,147,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,10,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,644,19WESTBOUND,644,74,2.01369863014,4.46258503401,13.3333333333,8.98630136986,676,865,0.952662721893,6.98970913941
2984,2984,1457434805,656,114,140,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,11,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,577,19WESTBOUND,577,67,1.91780821918,4.68571428571,13.3333333333,8.98630136986,676,865,0.853550295858,7.71360269062
2985,2985,1457438409,656,114,115,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,12,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,572,19WESTBOUND,572,42,1.57534246575,5.70434782609,13.3333333333,8.98630136986,676,865,0.846153846154,7.77011494253
2986,2986,1457442008,656,114,128,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,13,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,586,19WESTBOUND,586,55,1.75342465753,5.125,13.3333333333,8.98630136986,676,865,0.866863905325,7.61272674873
2987,2987,1457445606,656,114,107,51.6092072,-0.2660153,51.6070365,-0.2747654,Major,Barnet,W,,Single carriage,08/03/2016,14,WESTBOUND,19,"A5109 Deansbrook Rd, Edgware",W,Principal,1.0,1650.0,48.0,637,19WESTBOUND,637,34,1.46575342466,6.1308411215,13.3333333333,8.98630136986,676,865,0.942307692308,7.06235716618
