Unnamed: 0,Unnamed: 0.1,_sent_time_stamp,distance,duration,duration_in_traffic,Orig_lat,Orig_lng,Dest_lat,Dest_lng,MajorMinor,Borough,Lane_1_x,Lane_2,Note,Date,Hour,Direction,Site,Roadname,Lane_1_y,Road Class,Lane_count,dft_capacity,speed_limit(kph),Count,id,Volume,time_norm,time_norm_ratio,speed,BPR_free_flow_speed,free_flow_speed,capacity,max_capacity,saturation,BPR_speed
8400,8400,1457413214,465,56,47,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,5,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,30,35SOUTHBOUND,30,9,1.23684210526,9.89361702128,8.88888888889,12.2368421053,218,323,0.137614678899,8.72368155368
8401,8401,1457416811,465,56,49,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,6,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,61,35SOUTHBOUND,61,11,1.28947368421,9.48979591837,8.88888888889,12.2368421053,218,323,0.279816513761,8.2434492254
8402,8402,1457420411,465,56,52,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,7,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,111,35SOUTHBOUND,111,14,1.36842105263,8.94230769231,8.88888888889,12.2368421053,218,323,0.509174311927,7.058827898
8403,8403,1457424011,465,56,77,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,8,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,229,35SOUTHBOUND,229,39,2.02631578947,6.03896103896,8.88888888889,12.2368421053,218,323,1.0504587156,4.22583459766
8404,8404,1457427611,465,56,116,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,9,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,269,35SOUTHBOUND,269,78,3.05263157895,4.00862068966,8.88888888889,12.2368421053,218,323,1.23394495413,3.52367314973
8405,8405,1457431212,465,56,84,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,10,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,215,35SOUTHBOUND,215,46,2.21052631579,5.53571428571,8.88888888889,12.2368421053,218,323,0.98623853211,4.50602732355
8406,8406,1457434811,465,56,57,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,11,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,217,35SOUTHBOUND,217,19,1.5,8.15789473684,8.88888888889,12.2368421053,218,323,0.995412844037,4.46487856379
8407,8407,1457438415,465,56,61,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,12,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,208,35SOUTHBOUND,208,23,1.60526315789,7.62295081967,8.88888888889,12.2368421053,218,323,0.954128440367,4.65298889232
8408,8408,1457442015,465,56,56,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,13,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,234,35SOUTHBOUND,234,18,1.47368421053,8.30357142857,8.88888888889,12.2368421053,218,323,1.07339449541,4.13018728545
8409,8409,1457445613,465,56,56,51.4533298,-0.0701958,51.4495243,-0.0729685,Minor,Southwark,S,,,08/03/2016,14,SOUTHBOUND,35,B219 Barry Road SE22,S,B,1.0,1300.0,32.0,189,35SOUTHBOUND,189,18,1.47368421053,8.30357142857,8.88888888889,12.2368421053,218,323,0.866972477064,5.07460574876
